Second of the Day,Power Produced,Time of Day
7000,0.0,01:56:40
7001,0.0,01:56:41
7002,0.0,01:56:42
7003,0.0,01:56:43
7004,0.0,01:56:44
7005,0.0,01:56:45
7006,0.0,01:56:46
7007,0.0,01:56:47
7008,0.0,01:56:48
7009,0.0,01:56:49
7010,0.0,01:56:50
7011,0.0,01:56:51
7012,0.0,01:56:52
7013,0.0,01:56:53
7014,0.0,01:56:54
7015,0.0,01:56:55
7016,0.0,01:56:56
7017,0.0,01:56:57
7018,0.0,01:56:58
7019,0.0,01:56:59
7020,0.0,01:57:00
7021,0.0,01:57:01
7022,0.0,01:57:02
7023,0.0,01:57:03
7024,0.0,01:57:04
7025,0.0,01:57:05
7026,0.0,01:57:06
7027,0.0,01:57:07
7028,0.0,01:57:08
7029,0.0,01:57:09
7030,0.0,01:57:10
7031,0.0,01:57:11
7032,0.0,01:57:12
7033,0.0,01:57:13
7034,0.0,01:57:14
7035,0.0,01:57:15
7036,0.0,01:57:16
7037,0.0,01:57:17
7038,0.0,01:57:18
7039,0.0,01:57:19
7040,0.0,01:57:20
7041,0.0,01:57:21
7042,0.0,01:57:22
7043,0.0,01:57:23
7044,0.0,01:57:24
7045,0.0,01:57:25
7046,0.0,01:57:26
7047,0.0,01:57:27
7048,0.0,01:57:28
7049,0.0,01:57:29
7050,0.0,01:57:30
7051,0.0,01:57:31
7052,0.0,01:57:32
7053,0.0,01:57:33
7054,0.0,01:57:34
7055,0.0,01:57:35
7056,0.0,01:57:36
7057,0.0,01:57:37
7058,0.0,01:57:38
7059,0.0,01:57:39
7060,0.0,01:57:40
7061,0.0,01:57:41
7062,0.0,01:57:42
7063,0.0,01:57:43
7064,0.0,01:57:44
7065,0.0,01:57:45
7066,0.0,01:57:46
7067,0.0,01:57:47
7068,0.0,01:57:48
7069,0.0,01:57:49
7070,0.0,01:57:50
7071,0.0,01:57:51
7072,0.0,01:57:52
7073,0.0,01:57:53
7074,0.0,01:57:54
7075,0.0,01:57:55
7076,0.0,01:57:56
7077,0.0,01:57:57
7078,0.0,01:57:58
7079,0.0,01:57:59
7080,0.0,01:58:00
7081,0.0,01:58:01
7082,0.0,01:58:02
7083,0.0,01:58:03
7084,0.0,01:58:04
7085,0.0,01:58:05
7086,0.0,01:58:06
7087,0.0,01:58:07
7088,0.0,01:58:08
7089,0.0,01:58:09
7090,0.0,01:58:10
7091,0.0,01:58:11
7092,0.0,01:58:12
7093,0.0,01:58:13
7094,0.0,01:58:14
7095,0.0,01:58:15
7096,0.0,01:58:16
7097,0.0,01:58:17
7098,0.0,01:58:18
7099,0.0,01:58:19
7100,0.0,01:58:20
7101,0.0,01:58:21
7102,0.0,01:58:22
7103,0.0,01:58:23
7104,0.0,01:58:24
7105,0.0,01:58:25
7106,0.0,01:58:26
7107,0.0,01:58:27
7108,0.0,01:58:28
7109,0.0,01:58:29
7110,0.0,01:58:30
7111,0.0,01:58:31
7112,0.0,01:58:32
7113,0.0,01:58:33
7114,0.0,01:58:34
7115,0.0,01:58:35
7116,0.0,01:58:36
7117,0.0,01:58:37
7118,0.0,01:58:38
7119,0.0,01:58:39
7120,0.0,01:58:40
7121,0.0,01:58:41
7122,0.0,01:58:42
7123,0.0,01:58:43
7124,0.0,01:58:44
7125,0.0,01:58:45
7126,0.0,01:58:46
7127,0.0,01:58:47
7128,0.0,01:58:48
7129,0.0,01:58:49
7130,0.0,01:58:50
7131,0.0,01:58:51
7132,0.0,01:58:52
7133,0.0,01:58:53
7134,0.0,01:58:54
7135,0.0,01:58:55
7136,0.0,01:58:56
7137,0.0,01:58:57
7138,0.0,01:58:58
7139,0.0,01:58:59
7140,0.0,01:59:00
7141,0.0,01:59:01
7142,0.0,01:59:02
7143,0.0,01:59:03
7144,0.0,01:59:04
7145,0.0,01:59:05
7146,0.0,01:59:06
7147,0.0,01:59:07
7148,0.0,01:59:08
7149,0.0,01:59:09
7150,0.0,01:59:10
7151,0.0,01:59:11
7152,0.0,01:59:12
7153,0.0,01:59:13
7154,0.0,01:59:14
7155,0.0,01:59:15
7156,0.0,01:59:16
7157,0.0,01:59:17
7158,0.0,01:59:18
7159,0.0,01:59:19
7160,0.0,01:59:20
7161,0.0,01:59:21
7162,0.0,01:59:22
7163,0.0,01:59:23
7164,0.0,01:59:24
7165,0.0,01:59:25
7166,0.0,01:59:26
7167,0.0,01:59:27
7168,0.0,01:59:28
7169,0.0,01:59:29
7170,0.0,01:59:30
7171,0.0,01:59:31
7172,0.0,01:59:32
7173,0.0,01:59:33
7174,0.0,01:59:34
7175,0.0,01:59:35
7176,0.0,01:59:36
7177,0.0,01:59:37
7178,0.0,01:59:38
7179,0.0,01:59:39
7180,0.0,01:59:40
7181,0.0,01:59:41
7182,0.0,01:59:42
7183,0.0,01:59:43
7184,0.0,01:59:44
7185,0.0,01:59:45
7186,0.0,01:59:46
7187,0.0,01:59:47
7188,0.0,01:59:48
7189,0.0,01:59:49
7190,0.0,01:59:50
7191,0.0,01:59:51
7192,0.0,01:59:52
7193,0.0,01:59:53
7194,0.0,01:59:54
7195,0.0,01:59:55
7196,0.0,01:59:56
7197,0.0,01:59:57
7198,0.0,01:59:58
7199,0.0,01:59:59
7200,0.0,02:00:00
7201,0.0,02:00:01
7202,0.0,02:00:02
7203,0.0,02:00:03
7204,0.0,02:00:04
7205,0.0,02:00:05
7206,0.0,02:00:06
7207,0.0,02:00:07
7208,0.0,02:00:08
7209,0.0,02:00:09
7210,0.0,02:00:10
7211,0.0,02:00:11
7212,0.0,02:00:12
7213,0.0,02:00:13
7214,0.0,02:00:14
7215,0.0,02:00:15
7216,0.0,02:00:16
7217,0.0,02:00:17
7218,0.0,02:00:18
7219,0.0,02:00:19
7220,0.0,02:00:20
7221,0.0,02:00:21
7222,0.0,02:00:22
7223,0.0,02:00:23
7224,0.0,02:00:24
7225,0.0,02:00:25
7226,0.0,02:00:26
7227,0.0,02:00:27
7228,0.0,02:00:28
7229,0.0,02:00:29
7230,0.0,02:00:30
7231,0.0,02:00:31
7232,0.0,02:00:32
7233,0.0,02:00:33
7234,0.0,02:00:34
7235,0.0,02:00:35
7236,0.0,02:00:36
7237,0.0,02:00:37
7238,0.0,02:00:38
7239,0.0,02:00:39
7240,0.0,02:00:40
7241,0.0,02:00:41
7242,0.0,02:00:42
7243,0.0,02:00:43
7244,0.0,02:00:44
7245,0.0,02:00:45
7246,0.0,02:00:46
7247,0.0,02:00:47
7248,0.0,02:00:48
7249,0.0,02:00:49
7250,0.0,02:00:50
7251,0.0,02:00:51
7252,0.0,02:00:52
7253,0.0,02:00:53
7254,0.0,02:00:54
7255,0.0,02:00:55
7256,0.0,02:00:56
7257,0.0,02:00:57
7258,0.0,02:00:58
7259,0.0,02:00:59
7260,0.0,02:01:00
7261,0.0,02:01:01
7262,0.0,02:01:02
7263,0.0,02:01:03
7264,0.0,02:01:04
7265,0.0,02:01:05
7266,0.0,02:01:06
7267,0.0,02:01:07
7268,0.0,02:01:08
7269,0.0,02:01:09
7270,0.0,02:01:10
7271,0.0,02:01:11
7272,0.0,02:01:12
7273,0.0,02:01:13
7274,0.0,02:01:14
7275,0.0,02:01:15
7276,0.0,02:01:16
7277,0.0,02:01:17
7278,0.0,02:01:18
7279,0.0,02:01:19
7280,0.0,02:01:20
7281,0.0,02:01:21
7282,0.0,02:01:22
7283,0.0,02:01:23
7284,0.0,02:01:24
7285,0.0,02:01:25
7286,0.0,02:01:26
7287,0.0,02:01:27
7288,0.0,02:01:28
7289,0.0,02:01:29
7290,0.0,02:01:30
7291,0.0,02:01:31
7292,0.0,02:01:32
7293,0.0,02:01:33
7294,0.0,02:01:34
7295,0.0,02:01:35
7296,0.0,02:01:36
7297,0.0,02:01:37
7298,0.0,02:01:38
7299,0.0,02:01:39
7300,0.0,02:01:40
7301,0.0,02:01:41
7302,0.0,02:01:42
7303,0.0,02:01:43
7304,0.0,02:01:44
7305,0.0,02:01:45
7306,0.0,02:01:46
7307,0.0,02:01:47
7308,0.0,02:01:48
7309,0.0,02:01:49
7310,0.0,02:01:50
7311,0.0,02:01:51
7312,0.0,02:01:52
7313,0.0,02:01:53
7314,0.0,02:01:54
7315,0.0,02:01:55
7316,0.0,02:01:56
7317,0.0,02:01:57
7318,0.0,02:01:58
7319,0.0,02:01:59
7320,0.0,02:02:00
7321,0.0,02:02:01
7322,0.0,02:02:02
7323,0.0,02:02:03
7324,0.0,02:02:04
7325,0.0,02:02:05
7326,0.0,02:02:06
7327,0.0,02:02:07
7328,0.0,02:02:08
7329,0.0,02:02:09
7330,0.0,02:02:10
7331,0.0,02:02:11
7332,0.0,02:02:12
7333,0.0,02:02:13
7334,0.0,02:02:14
7335,0.0,02:02:15
7336,0.0,02:02:16
7337,0.0,02:02:17
7338,0.0,02:02:18
7339,0.0,02:02:19
7340,0.0,02:02:20
7341,0.0,02:02:21
7342,0.0,02:02:22
7343,0.0,02:02:23
7344,0.0,02:02:24
7345,0.0,02:02:25
7346,0.0,02:02:26
7347,0.0,02:02:27
7348,0.0,02:02:28
7349,0.0,02:02:29
7350,0.0,02:02:30
7351,0.0,02:02:31
7352,0.0,02:02:32
7353,0.0,02:02:33
7354,0.0,02:02:34
7355,0.0,02:02:35
7356,0.0,02:02:36
7357,0.0,02:02:37
7358,0.0,02:02:38
7359,0.0,02:02:39
7360,0.0,02:02:40
7361,0.0,02:02:41
7362,0.0,02:02:42
7363,0.0,02:02:43
7364,0.0,02:02:44
7365,0.0,02:02:45
7366,0.0,02:02:46
7367,0.0,02:02:47
7368,0.0,02:02:48
7369,0.0,02:02:49
7370,0.0,02:02:50
7371,0.0,02:02:51
7372,0.0,02:02:52
7373,0.0,02:02:53
7374,0.0,02:02:54
7375,0.0,02:02:55
7376,0.0,02:02:56
7377,0.0,02:02:57
7378,0.0,02:02:58
7379,0.0,02:02:59
7380,0.0,02:03:00
7381,0.0,02:03:01
7382,0.0,02:03:02
7383,0.0,02:03:03
7384,0.0,02:03:04
7385,0.0,02:03:05
7386,0.0,02:03:06
7387,0.0,02:03:07
7388,0.0,02:03:08
7389,0.0,02:03:09
7390,0.0,02:03:10
7391,0.0,02:03:11
7392,0.0,02:03:12
7393,0.0,02:03:13
7394,0.0,02:03:14
7395,0.0,02:03:15
7396,0.0,02:03:16
7397,0.0,02:03:17
7398,0.0,02:03:18
7399,0.0,02:03:19
7400,0.0,02:03:20
7401,0.0,02:03:21
7402,0.0,02:03:22
7403,0.0,02:03:23
7404,0.0,02:03:24
7405,0.0,02:03:25
7406,0.0,02:03:26
7407,0.0,02:03:27
7408,0.0,02:03:28
7409,0.0,02:03:29
7410,0.0,02:03:30
7411,0.0,02:03:31
7412,0.0,02:03:32
7413,0.0,02:03:33
7414,0.0,02:03:34
7415,0.0,02:03:35
7416,0.0,02:03:36
7417,0.0,02:03:37
7418,0.0,02:03:38
7419,0.0,02:03:39
7420,0.0,02:03:40
7421,0.0,02:03:41
7422,0.0,02:03:42
7423,0.0,02:03:43
7424,0.0,02:03:44
7425,0.0,02:03:45
7426,0.0,02:03:46
7427,0.0,02:03:47
7428,0.0,02:03:48
7429,0.0,02:03:49
7430,0.0,02:03:50
7431,0.0,02:03:51
7432,0.0,02:03:52
7433,0.0,02:03:53
7434,0.0,02:03:54
7435,0.0,02:03:55
7436,0.0,02:03:56
7437,0.0,02:03:57
7438,0.0,02:03:58
7439,0.0,02:03:59
7440,0.0,02:04:00
7441,0.0,02:04:01
7442,0.0,02:04:02
7443,0.0,02:04:03
7444,0.0,02:04:04
7445,0.0,02:04:05
7446,0.0,02:04:06
7447,0.0,02:04:07
7448,0.0,02:04:08
7449,0.0,02:04:09
7450,0.0,02:04:10
7451,0.0,02:04:11
7452,0.0,02:04:12
7453,0.0,02:04:13
7454,0.0,02:04:14
7455,0.0,02:04:15
7456,0.0,02:04:16
7457,0.0,02:04:17
7458,0.0,02:04:18
7459,0.0,02:04:19
7460,0.0,02:04:20
7461,0.0,02:04:21
7462,0.0,02:04:22
7463,0.0,02:04:23
7464,0.0,02:04:24
7465,0.0,02:04:25
7466,0.0,02:04:26
7467,0.0,02:04:27
7468,0.0,02:04:28
7469,0.0,02:04:29
7470,0.0,02:04:30
7471,0.0,02:04:31
7472,0.0,02:04:32
7473,0.0,02:04:33
7474,0.0,02:04:34
7475,0.0,02:04:35
7476,0.0,02:04:36
7477,0.0,02:04:37
7478,0.0,02:04:38
7479,0.0,02:04:39
7480,0.0,02:04:40
7481,0.0,02:04:41
7482,0.0,02:04:42
7483,0.0,02:04:43
7484,0.0,02:04:44
7485,0.0,02:04:45
7486,0.0,02:04:46
7487,0.0,02:04:47
7488,0.0,02:04:48
7489,0.0,02:04:49
7490,0.0,02:04:50
7491,0.0,02:04:51
7492,0.0,02:04:52
7493,0.0,02:04:53
7494,0.0,02:04:54
7495,0.0,02:04:55
7496,0.0,02:04:56
7497,0.0,02:04:57
7498,0.0,02:04:58
7499,0.0,02:04:59
7500,0.0,02:05:00
7501,0.0,02:05:01
7502,0.0,02:05:02
7503,0.0,02:05:03
7504,0.0,02:05:04
7505,0.0,02:05:05
7506,0.0,02:05:06
7507,0.0,02:05:07
7508,0.0,02:05:08
7509,0.0,02:05:09
7510,0.0,02:05:10
7511,0.0,02:05:11
7512,0.0,02:05:12
7513,0.0,02:05:13
7514,0.0,02:05:14
7515,0.0,02:05:15
7516,0.0,02:05:16
7517,0.0,02:05:17
7518,0.0,02:05:18
7519,0.0,02:05:19
7520,0.0,02:05:20
7521,0.0,02:05:21
7522,0.0,02:05:22
7523,0.0,02:05:23
7524,0.0,02:05:24
7525,0.0,02:05:25
7526,0.0,02:05:26
7527,0.0,02:05:27
7528,0.0,02:05:28
7529,0.0,02:05:29
7530,0.0,02:05:30
7531,0.0,02:05:31
7532,0.0,02:05:32
7533,0.0,02:05:33
7534,0.0,02:05:34
7535,0.0,02:05:35
7536,0.0,02:05:36
7537,0.0,02:05:37
7538,0.0,02:05:38
7539,0.0,02:05:39
7540,0.0,02:05:40
7541,0.0,02:05:41
7542,0.0,02:05:42
7543,0.0,02:05:43
7544,0.0,02:05:44
7545,0.0,02:05:45
7546,0.0,02:05:46
7547,0.0,02:05:47
7548,0.0,02:05:48
7549,0.0,02:05:49
7550,0.0,02:05:50
7551,0.0,02:05:51
7552,0.0,02:05:52
7553,0.0,02:05:53
7554,0.0,02:05:54
7555,0.0,02:05:55
7556,0.0,02:05:56
7557,0.0,02:05:57
7558,0.0,02:05:58
7559,0.0,02:05:59
7560,0.0,02:06:00
7561,0.0,02:06:01
7562,0.0,02:06:02
7563,0.0,02:06:03
7564,0.0,02:06:04
7565,0.0,02:06:05
7566,0.0,02:06:06
7567,0.0,02:06:07
7568,0.0,02:06:08
7569,0.0,02:06:09
7570,0.0,02:06:10
7571,0.0,02:06:11
7572,0.0,02:06:12
7573,0.0,02:06:13
7574,0.0,02:06:14
7575,0.0,02:06:15
7576,0.0,02:06:16
7577,0.0,02:06:17
7578,0.0,02:06:18
7579,0.0,02:06:19
7580,0.0,02:06:20
7581,0.0,02:06:21
7582,0.0,02:06:22
7583,0.0,02:06:23
7584,0.0,02:06:24
7585,0.0,02:06:25
7586,0.0,02:06:26
7587,0.0,02:06:27
7588,0.0,02:06:28
7589,0.0,02:06:29
7590,0.0,02:06:30
7591,0.0,02:06:31
7592,0.0,02:06:32
7593,0.0,02:06:33
7594,0.0,02:06:34
7595,0.0,02:06:35
7596,0.0,02:06:36
7597,0.0,02:06:37
7598,0.0,02:06:38
7599,0.0,02:06:39
7600,0.0,02:06:40
7601,0.0,02:06:41
7602,0.0,02:06:42
7603,0.0,02:06:43
7604,0.0,02:06:44
7605,0.0,02:06:45
7606,0.0,02:06:46
7607,0.0,02:06:47
7608,0.0,02:06:48
7609,0.0,02:06:49
7610,0.0,02:06:50
7611,0.0,02:06:51
7612,0.0,02:06:52
7613,0.0,02:06:53
7614,0.0,02:06:54
7615,0.0,02:06:55
7616,0.0,02:06:56
7617,0.0,02:06:57
7618,0.0,02:06:58
7619,0.0,02:06:59
7620,0.0,02:07:00
7621,0.0,02:07:01
7622,0.0,02:07:02
7623,0.0,02:07:03
7624,0.0,02:07:04
7625,0.0,02:07:05
7626,0.0,02:07:06
7627,0.0,02:07:07
7628,0.0,02:07:08
7629,0.0,02:07:09
7630,0.0,02:07:10
7631,0.0,02:07:11
7632,0.0,02:07:12
7633,0.0,02:07:13
7634,0.0,02:07:14
7635,0.0,02:07:15
7636,0.0,02:07:16
7637,0.0,02:07:17
7638,0.0,02:07:18
7639,0.0,02:07:19
7640,0.0,02:07:20
7641,0.0,02:07:21
7642,0.0,02:07:22
7643,0.0,02:07:23
7644,0.0,02:07:24
7645,0.0,02:07:25
7646,0.0,02:07:26
7647,0.0,02:07:27
7648,0.0,02:07:28
7649,0.0,02:07:29
7650,0.0,02:07:30
7651,0.0,02:07:31
7652,0.0,02:07:32
7653,0.0,02:07:33
7654,0.0,02:07:34
7655,0.0,02:07:35
7656,0.0,02:07:36
7657,0.0,02:07:37
7658,0.0,02:07:38
7659,0.0,02:07:39
7660,0.0,02:07:40
7661,0.0,02:07:41
7662,0.0,02:07:42
7663,0.0,02:07:43
7664,0.0,02:07:44
7665,0.0,02:07:45
7666,0.0,02:07:46
7667,0.0,02:07:47
7668,0.0,02:07:48
7669,0.0,02:07:49
7670,0.0,02:07:50
7671,0.0,02:07:51
7672,0.0,02:07:52
7673,0.0,02:07:53
7674,0.0,02:07:54
7675,0.0,02:07:55
7676,0.0,02:07:56
7677,0.0,02:07:57
7678,0.0,02:07:58
7679,0.0,02:07:59
7680,0.0,02:08:00
7681,0.0,02:08:01
7682,0.0,02:08:02
7683,0.0,02:08:03
7684,0.0,02:08:04
7685,0.0,02:08:05
7686,0.0,02:08:06
7687,0.0,02:08:07
7688,0.0,02:08:08
7689,0.0,02:08:09
7690,0.0,02:08:10
7691,0.0,02:08:11
7692,0.0,02:08:12
7693,0.0,02:08:13
7694,0.0,02:08:14
7695,0.0,02:08:15
7696,0.0,02:08:16
7697,0.0,02:08:17
7698,0.0,02:08:18
7699,0.0,02:08:19
7700,0.0,02:08:20
7701,0.0,02:08:21
7702,0.0,02:08:22
7703,0.0,02:08:23
7704,0.0,02:08:24
7705,0.0,02:08:25
7706,0.0,02:08:26
7707,0.0,02:08:27
7708,0.0,02:08:28
7709,0.0,02:08:29
7710,0.0,02:08:30
7711,0.0,02:08:31
7712,0.0,02:08:32
7713,0.0,02:08:33
7714,0.0,02:08:34
7715,0.0,02:08:35
7716,0.0,02:08:36
7717,0.0,02:08:37
7718,0.0,02:08:38
7719,0.0,02:08:39
7720,0.0,02:08:40
7721,0.0,02:08:41
7722,0.0,02:08:42
7723,0.0,02:08:43
7724,0.0,02:08:44
7725,0.0,02:08:45
7726,0.0,02:08:46
7727,0.0,02:08:47
7728,0.0,02:08:48
7729,0.0,02:08:49
7730,0.0,02:08:50
7731,0.0,02:08:51
7732,0.0,02:08:52
7733,0.0,02:08:53
7734,0.0,02:08:54
7735,0.0,02:08:55
7736,0.0,02:08:56
7737,0.0,02:08:57
7738,0.0,02:08:58
7739,0.0,02:08:59
7740,0.0,02:09:00
7741,0.0,02:09:01
7742,0.0,02:09:02
7743,0.0,02:09:03
7744,0.0,02:09:04
7745,0.0,02:09:05
7746,0.0,02:09:06
7747,0.0,02:09:07
7748,0.0,02:09:08
7749,0.0,02:09:09
7750,0.0,02:09:10
7751,0.0,02:09:11
7752,0.0,02:09:12
7753,0.0,02:09:13
7754,0.0,02:09:14
7755,0.0,02:09:15
7756,0.0,02:09:16
7757,0.0,02:09:17
7758,0.0,02:09:18
7759,0.0,02:09:19
7760,0.0,02:09:20
7761,0.0,02:09:21
7762,0.0,02:09:22
7763,0.0,02:09:23
7764,0.0,02:09:24
7765,0.0,02:09:25
7766,0.0,02:09:26
7767,0.0,02:09:27
7768,0.0,02:09:28
7769,0.0,02:09:29
7770,0.0,02:09:30
7771,0.0,02:09:31
7772,0.0,02:09:32
7773,0.0,02:09:33
7774,0.0,02:09:34
7775,0.0,02:09:35
7776,0.0,02:09:36
7777,0.0,02:09:37
7778,0.0,02:09:38
7779,0.0,02:09:39
7780,0.0,02:09:40
7781,0.0,02:09:41
7782,0.0,02:09:42
7783,0.0,02:09:43
7784,0.0,02:09:44
7785,0.0,02:09:45
7786,0.0,02:09:46
7787,0.0,02:09:47
7788,0.0,02:09:48
7789,0.0,02:09:49
7790,0.0,02:09:50
7791,0.0,02:09:51
7792,0.0,02:09:52
7793,0.0,02:09:53
7794,0.0,02:09:54
7795,0.0,02:09:55
7796,0.0,02:09:56
7797,0.0,02:09:57
7798,0.0,02:09:58
7799,0.0,02:09:59
7800,0.0,02:10:00
7801,0.0,02:10:01
7802,0.0,02:10:02
7803,0.0,02:10:03
7804,0.0,02:10:04
7805,0.0,02:10:05
7806,0.0,02:10:06
7807,0.0,02:10:07
7808,0.0,02:10:08
7809,0.0,02:10:09
7810,0.0,02:10:10
7811,0.0,02:10:11
7812,0.0,02:10:12
7813,0.0,02:10:13
7814,0.0,02:10:14
7815,0.0,02:10:15
7816,0.0,02:10:16
7817,0.0,02:10:17
7818,0.0,02:10:18
7819,0.0,02:10:19
7820,0.0,02:10:20
7821,0.0,02:10:21
7822,0.0,02:10:22
7823,0.0,02:10:23
7824,0.0,02:10:24
7825,0.0,02:10:25
7826,0.0,02:10:26
7827,0.0,02:10:27
7828,0.0,02:10:28
7829,0.0,02:10:29
7830,0.0,02:10:30
7831,0.0,02:10:31
7832,0.0,02:10:32
7833,0.0,02:10:33
7834,0.0,02:10:34
7835,0.0,02:10:35
7836,0.0,02:10:36
7837,0.0,02:10:37
7838,0.0,02:10:38
7839,0.0,02:10:39
7840,0.0,02:10:40
7841,0.0,02:10:41
7842,0.0,02:10:42
7843,0.0,02:10:43
7844,0.0,02:10:44
7845,0.0,02:10:45
7846,0.0,02:10:46
7847,0.0,02:10:47
7848,0.0,02:10:48
7849,0.0,02:10:49
7850,0.0,02:10:50
7851,0.0,02:10:51
7852,0.0,02:10:52
7853,0.0,02:10:53
7854,0.0,02:10:54
7855,0.0,02:10:55
7856,0.0,02:10:56
7857,0.0,02:10:57
7858,0.0,02:10:58
7859,0.0,02:10:59
7860,0.0,02:11:00
7861,0.0,02:11:01
7862,0.0,02:11:02
7863,0.0,02:11:03
7864,0.0,02:11:04
7865,0.0,02:11:05
7866,0.0,02:11:06
7867,0.0,02:11:07
7868,0.0,02:11:08
7869,0.0,02:11:09
7870,0.0,02:11:10
7871,0.0,02:11:11
7872,0.0,02:11:12
7873,0.0,02:11:13
7874,0.0,02:11:14
7875,0.0,02:11:15
7876,0.0,02:11:16
7877,0.0,02:11:17
7878,0.0,02:11:18
7879,0.0,02:11:19
7880,0.0,02:11:20
7881,0.0,02:11:21
7882,0.0,02:11:22
7883,0.0,02:11:23
7884,0.0,02:11:24
7885,0.0,02:11:25
7886,0.0,02:11:26
7887,0.0,02:11:27
7888,0.0,02:11:28
7889,0.0,02:11:29
7890,0.0,02:11:30
7891,0.0,02:11:31
7892,0.0,02:11:32
7893,0.0,02:11:33
7894,0.0,02:11:34
7895,0.0,02:11:35
7896,0.0,02:11:36
7897,0.0,02:11:37
7898,0.0,02:11:38
7899,0.0,02:11:39
7900,0.0,02:11:40
7901,0.0,02:11:41
7902,0.0,02:11:42
7903,0.0,02:11:43
7904,0.0,02:11:44
7905,0.0,02:11:45
7906,0.0,02:11:46
7907,0.0,02:11:47
7908,0.0,02:11:48
7909,0.0,02:11:49
7910,0.0,02:11:50
7911,0.0,02:11:51
7912,0.0,02:11:52
7913,0.0,02:11:53
7914,0.0,02:11:54
7915,0.0,02:11:55
7916,0.0,02:11:56
7917,0.0,02:11:57
7918,0.0,02:11:58
7919,0.0,02:11:59
7920,0.0,02:12:00
7921,0.0,02:12:01
7922,0.0,02:12:02
7923,0.0,02:12:03
7924,0.0,02:12:04
7925,0.0,02:12:05
7926,0.0,02:12:06
7927,0.0,02:12:07
7928,0.0,02:12:08
7929,0.0,02:12:09
7930,0.0,02:12:10
7931,0.0,02:12:11
7932,0.0,02:12:12
7933,0.0,02:12:13
7934,0.0,02:12:14
7935,0.0,02:12:15
7936,0.0,02:12:16
7937,0.0,02:12:17
7938,0.0,02:12:18
7939,0.0,02:12:19
7940,0.0,02:12:20
7941,0.0,02:12:21
7942,0.0,02:12:22
7943,0.0,02:12:23
7944,0.0,02:12:24
7945,0.0,02:12:25
7946,0.0,02:12:26
7947,0.0,02:12:27
7948,0.0,02:12:28
7949,0.0,02:12:29
7950,0.0,02:12:30
7951,0.0,02:12:31
7952,0.0,02:12:32
7953,0.0,02:12:33
7954,0.0,02:12:34
7955,0.0,02:12:35
7956,0.0,02:12:36
7957,0.0,02:12:37
7958,0.0,02:12:38
7959,0.0,02:12:39
7960,0.0,02:12:40
7961,0.0,02:12:41
7962,0.0,02:12:42
7963,0.0,02:12:43
7964,0.0,02:12:44
7965,0.0,02:12:45
7966,0.0,02:12:46
7967,0.0,02:12:47
7968,0.0,02:12:48
7969,0.0,02:12:49
7970,0.0,02:12:50
7971,0.0,02:12:51
7972,0.0,02:12:52
7973,0.0,02:12:53
7974,0.0,02:12:54
7975,0.0,02:12:55
7976,0.0,02:12:56
7977,0.0,02:12:57
7978,0.0,02:12:58
7979,0.0,02:12:59
7980,0.0,02:13:00
7981,0.0,02:13:01
7982,0.0,02:13:02
7983,0.0,02:13:03
7984,0.0,02:13:04
7985,0.0,02:13:05
7986,0.0,02:13:06
7987,0.0,02:13:07
7988,0.0,02:13:08
7989,0.0,02:13:09
7990,0.0,02:13:10
7991,0.0,02:13:11
7992,0.0,02:13:12
7993,0.0,02:13:13
7994,0.0,02:13:14
7995,0.0,02:13:15
7996,0.0,02:13:16
7997,0.0,02:13:17
7998,0.0,02:13:18
7999,0.0,02:13:19
8000,0.0,02:13:20
8001,0.0,02:13:21
8002,0.0,02:13:22
8003,0.0,02:13:23
8004,0.0,02:13:24
8005,0.0,02:13:25
8006,0.0,02:13:26
8007,0.0,02:13:27
8008,0.0,02:13:28
8009,0.0,02:13:29
8010,0.0,02:13:30
8011,0.0,02:13:31
8012,0.0,02:13:32
8013,0.0,02:13:33
8014,0.0,02:13:34
8015,0.0,02:13:35
8016,0.0,02:13:36
8017,0.0,02:13:37
8018,0.0,02:13:38
8019,0.0,02:13:39
8020,0.0,02:13:40
8021,0.0,02:13:41
8022,0.0,02:13:42
8023,0.0,02:13:43
8024,0.0,02:13:44
8025,0.0,02:13:45
8026,0.0,02:13:46
8027,0.0,02:13:47
8028,0.0,02:13:48
8029,0.0,02:13:49
8030,0.0,02:13:50
8031,0.0,02:13:51
8032,0.0,02:13:52
8033,0.0,02:13:53
8034,0.0,02:13:54
8035,0.0,02:13:55
8036,0.0,02:13:56
8037,0.0,02:13:57
8038,0.0,02:13:58
8039,0.0,02:13:59
8040,0.0,02:14:00
8041,0.0,02:14:01
8042,0.0,02:14:02
8043,0.0,02:14:03
8044,0.0,02:14:04
8045,0.0,02:14:05
8046,0.0,02:14:06
8047,0.0,02:14:07
8048,0.0,02:14:08
8049,0.0,02:14:09
8050,0.0,02:14:10
8051,0.0,02:14:11
8052,0.0,02:14:12
8053,0.0,02:14:13
8054,0.0,02:14:14
8055,0.0,02:14:15
8056,0.0,02:14:16
8057,0.0,02:14:17
8058,0.0,02:14:18
8059,0.0,02:14:19
8060,0.0,02:14:20
8061,0.0,02:14:21
8062,0.0,02:14:22
8063,0.0,02:14:23
8064,0.0,02:14:24
8065,0.0,02:14:25
8066,0.0,02:14:26
8067,0.0,02:14:27
8068,0.0,02:14:28
8069,0.0,02:14:29
8070,0.0,02:14:30
8071,0.0,02:14:31
8072,0.0,02:14:32
8073,0.0,02:14:33
8074,0.0,02:14:34
